floor_rate,floor_agg,coupled_t_rate,coupled_t_agg
0.053609,45.431230,0.019331,16.381959
0.028006,23.733361,0.040684,34.477884
0.010652,9.026682,0.023796,23.843331
0.052398,44.405204,0.016841,14.272203
0.060522,51.289262,0.048346,48.442931
0.021087,17.870444,0.078914,79.071053
0.041125,34.851374,0.017039,14.440039
0.032352,27.416401,0.050227,42.565015
0.028372,24.043531,0.023108,19.583217
0.020853,17.671521,0.004671,3.958397
0.018992,16.094675,0.029974,25.401839
0.003699,3.134707,0.061195,51.859655
0.060597,51.353455,0.056135,47.571489
0.055607,47.124137,0.036433,30.875249
0.006571,5.568663,0.034701,29.407048
0.034809,29.498844,0.042664,36.155395
0.009085,7.699080,0.006881,5.831223
0.061141,51.813871,0.023883,20.239456
0.024149,20.464716,0.051564,43.698184
0.024335,20.622481,0.063705,53.987375
0.006668,5.651091,0.015843,13.426436
0.040704,34.494950,0.030484,25.833717
0.005719,4.846649,0.031272,31.334320
0.014612,12.382782,0.043580,36.931947
0.029459,24.964827,0.026340,22.322170
0.019943,16.900563,0.007702,6.526666
0.023973,20.315859,0.055143,46.731170
0.033005,27.970364,0.018266,15.479200
0.050869,43.109353,0.027753,23.519316
0.024181,20.492381,0.027561,23.356428
0.021348,18.091205,0.050046,42.411506
0.022634,19.181440,0.022843,19.358284
0.009051,7.669950,0.078808,78.965143
0.015744,13.341984,0.019492,16.518885
0.044279,37.524136,0.010294,8.723519
0.027335,23.164736,0.049282,41.763897
0.061562,52.170535,-0.000808,-0.685055
0.047776,40.488241,0.024828,21.040221
0.016868,14.294939,0.029379,24.897240
0.045619,38.659723,0.015123,12.816092
0.023398,19.828971,0.007981,6.763706
0.053720,45.525049,0.048375,40.995442
0.027686,23.462440,0.014859,12.592680
0.044033,37.315926,0.043218,43.304281
0.015347,13.005646,0.070887,60.073178
0.019633,16.637914,0.017046,14.445889
0.040812,34.586336,0.017647,14.955102
0.022773,19.299421,0.021556,18.267930
0.034187,28.972173,0.019231,16.297631
0.065374,55.401425,0.033073,28.027607
0.023745,20.122415,0.012315,10.436384
0.025546,21.649314,0.026599,22.541403
0.003859,3.269946,0.017450,14.788155
0.046357,39.285070,0.024952,21.145573
0.022760,19.287848,0.010116,8.573212
0.021847,18.513964,0.028417,24.082038
0.010954,9.282697,0.064554,54.706320
0.026747,22.666494,0.023857,20.217836
0.039215,33.233162,0.009590,8.127242
0.017807,15.090274,0.024391,20.669860
0.010237,8.675791,0.081954,82.117945
0.035699,30.253212,0.039032,33.078084
0.054984,46.596473,0.039470,33.449028
0.014434,12.232504,0.023268,19.718150
-0.002022,-1.713268,0.004864,4.122362
0.025469,21.583922,0.010761,9.119662
0.043674,37.011919,0.017610,14.923298
0.052928,44.854136,0.009593,8.129811
0.010026,8.496905,0.024486,20.750676
0.039819,33.744381,0.016735,14.181816
0.046877,39.726103,0.038832,32.907847
0.032880,27.864275,0.026313,22.299112
0.006253,5.299055,0.017986,18.021431
0.044801,37.966660,0.025870,21.923915
0.020873,17.689024,0.015793,13.383598
0.029178,24.726938,0.037453,31.739893
0.025108,21.277651,0.015037,12.743015
0.014609,12.380270,0.037913,32.129742
0.003677,3.116170,0.030801,26.102108
0.012283,10.409445,0.045712,38.739094
0.053879,45.660120,-0.000542,-0.543310
0.039275,33.283603,0.015049,12.752975
0.059164,50.138377,0.053508,45.345878
0.027190,23.042217,0.053218,45.099579
0.032836,27.826712,0.005563,4.714281
0.032958,27.930171,0.011082,9.391541
0.055019,46.625779,0.010300,8.728819
0.013545,11.478416,0.008643,7.324695
0.035637,30.200737,0.012203,10.341562
0.018526,15.699920,0.026939,22.829496
0.035840,30.373074,0.028191,23.890214
0.011118,9.422099,0.016618,14.082615
0.032763,27.765069,0.053786,45.581370
0.052224,44.257244,0.033822,28.662573
0.010652,9.027096,0.045430,38.499667
0.029811,25.263308,0.036245,30.715832
0.030204,25.596564,0.016983,14.392461
0.009710,8.228369,0.009366,7.937284
0.009119,7.727632,0.041777,35.403654
0.046764,39.630561,0.038684,32.782930
0.010052,8.518203,0.031881,27.017342
0.045213,38.315500,0.051533,43.671497
0.023966,20.309949,0.013097,11.099059
0.019761,16.746615,0.043544,36.901351
0.024993,21.180572,0.005139,4.355270
0.015157,12.844821,0.049875,42.266743
0.034138,28.930371,0.022166,22.210059
0.044230,37.483064,0.051853,43.942547
0.012471,10.568990,0.022461,19.035001
0.010773,9.129263,0.057431,48.669701
0.032474,27.519977,0.025217,21.370305
0.008193,6.942907,0.016609,14.075275
0.030235,25.622838,0.062662,62.786737
0.011882,10.069574,0.003183,2.697742
0.018374,15.570854,0.009462,8.018870
0.029250,24.787793,0.026165,26.217465
0.058086,49.224864,0.014643,12.409494
0.041938,35.540724,0.047423,40.188338
0.035110,29.754268,-0.016967,-17.001237
0.051893,43.976431,0.048668,41.243544
0.016274,13.791596,0.013928,11.803281
0.043213,36.620994,0.010928,9.260709
0.036953,31.316149,0.002587,2.192374
0.038439,32.575034,0.026303,22.290499
0.043393,36.773595,0.004607,4.615820
0.025356,21.487656,0.040139,34.015673
0.005452,4.619914,0.023294,19.740151
0.030836,26.131871,0.035717,30.268844
0.026626,22.564404,0.039880,33.796636
0.008025,6.800713,0.031799,31.862095
0.035561,30.136440,0.067420,57.135258
0.009823,8.324494,0.023246,19.700175
0.014272,12.094897,0.042236,35.793000
0.037217,31.539431,0.010672,9.043603
0.007397,6.268732,0.049945,42.326277
0.011120,9.423607,0.052090,44.143924
0.056946,48.259336,0.023493,23.540249
0.051506,43.649249,0.018515,15.690777
0.026917,22.810959,0.042054,42.137834
0.029820,25.271168,0.043729,43.816335
0.010823,9.172243,0.057718,48.913248
0.053490,45.330531,0.062755,53.181653
0.006904,5.850667,0.034989,29.651173
0.012598,10.676287,0.060025,50.868265
0.060306,51.106356,0.004975,4.216066
0.025714,21.791380,0.052767,44.717260
0.052370,44.381254,0.066819,66.952518
0.029209,24.753037,0.045461,38.526283
0.029015,24.588938,0.033358,28.269324
0.027782,23.543916,0.043722,37.052116
0.055699,47.202125,0.019148,19.185979
0.043471,36.839574,0.005368,4.549210
0.009824,8.325172,0.053762,45.560468
0.046536,39.436896,0.010465,8.868801
0.005542,4.696188,0.031570,26.754409
0.061349,51.990429,0.012728,10.786545
0.004138,3.507125,0.034698,29.404810
0.013927,11.802731,0.050299,42.625947
0.004629,3.923016,0.041644,35.291428
0.018967,16.073525,0.029484,24.986533
0.035059,29.710939,0.052225,44.258019
0.033468,28.362838,0.008231,6.975737
0.022086,18.716550,0.026495,22.453561
0.002316,1.962576,0.023301,19.746453
0.041257,34.963541,0.014554,12.333423
0.049365,41.834158,0.039888,39.967963
0.023379,19.812804,0.005715,4.842783
0.012738,10.794800,-0.031011,-31.073200
0.068086,57.699722,0.005985,5.071829
0.019897,16.861960,0.019451,16.483417
0.028705,24.326315,0.023241,19.695946
0.031474,26.672512,0.027746,23.513475
0.039269,33.278914,0.060871,51.585368
0.013512,11.450923,0.056088,47.531630
0.008783,7.443493,0.017839,15.117549
0.019508,16.532409,0.034293,29.061884
0.022888,19.396484,0.012417,10.522490
0.024473,20.739716,0.013991,11.856718
0.008150,6.906339,0.002162,1.832225
0.036427,30.870271,0.030866,26.157485
0.055101,46.695761,0.020703,17.545038
0.021328,18.074175,0.021136,17.911721
0.034314,29.079359,0.022824,19.341924
0.055770,47.262719,0.042188,35.752345
0.064409,54.583506,0.010122,8.577525
0.055319,46.879804,0.020767,17.598943
0.010251,8.687384,0.019779,16.761433
0.019712,16.704691,0.012403,10.510867
0.055691,47.195661,0.061289,51.939121
0.033703,28.561641,0.013607,11.531068
0.048943,41.477123,0.041294,34.994466
0.054747,46.395840,0.010978,9.303264
0.048804,41.359174,0.050715,42.978649
0.030830,26.127228,0.001928,1.634047
0.030683,26.002535,0.027841,27.896591
0.022817,19.336247,0.031049,26.312408
0.056782,48.119920,0.009443,8.002165
0.060465,51.240789,0.008290,7.025570
0.011992,10.162267,0.073288,73.433769
0.014543,12.324743,0.029060,24.626839
0.056623,47.985342,0.016258,13.777458
0.023472,19.891112,0.021244,18.002912
0.042677,36.166343,0.002253,1.909238
0.032533,27.570012,0.041512,35.179104
0.023904,20.257856,0.005768,4.888343
0.008513,7.214135,0.084275,84.442797
0.026759,22.676824,0.030571,25.907860
0.036427,30.869901,0.051733,43.841388
0.052535,44.521083,0.029434,29.492562
0.021433,18.163381,0.016147,13.684076
0.012460,10.559028,0.067349,57.074831
0.067249,56.990068,0.026590,22.533566
0.024222,20.527368,0.014857,12.590412
0.025272,21.417103,0.050440,42.745531
0.030280,25.660596,0.015391,13.043306
0.004014,3.401568,0.038905,32.969879
0.007001,5.933045,-0.010351,-8.771633
0.038457,32.590879,0.029730,25.195121
0.031243,26.477338,0.054142,45.882544
0.032434,27.486058,0.013716,11.623639
0.035871,30.399232,0.025767,21.836074
0.029788,25.244289,0.025478,21.591154
0.007968,6.752337,0.040732,34.518679
0.030793,26.095521,0.030313,25.688920
0.013054,11.062960,0.024622,24.670960
0.053608,45.430081,0.022265,18.868565
0.058313,49.417651,0.029508,25.006680
0.038377,32.522664,0.065000,55.084792
0.027867,23.616094,0.005537,4.692348
0.026556,22.504820,0.069311,58.738194
0.028213,23.909457,0.012617,10.692137
0.058031,49.178773,0.057501,57.616016
0.057027,48.327320,0.016409,13.906137
0.022441,19.017633,0.005800,4.915583
0.012773,10.824270,0.044742,37.916384
0.011444,9.698083,0.023253,19.705810
0.014263,12.087104,0.029194,24.740223
0.046538,39.438556,0.015958,13.523599
0.043755,37.080319,0.032133,27.231026
0.028436,24.098337,0.024443,20.714460
0.010184,8.630101,-0.007133,-6.045222
0.029002,24.578057,0.048476,41.081094
0.019552,16.569032,0.008367,7.090937
0.036153,30.638308,0.023537,19.946589
0.011901,10.085881,0.030511,25.856890
0.032983,27.951475,0.052831,52.936451
0.013578,11.506502,0.031279,26.507477
0.051234,43.418291,0.041703,35.340972
0.027123,22.985718,0.031758,26.913494
0.031924,27.053901,0.013548,11.481261
0.008768,7.430589,0.002483,2.103957
0.016797,14.234884,0.046932,39.772701
0.044160,37.423272,0.047964,40.647031
0.062204,52.714992,0.039018,33.065645
0.013800,11.694742,0.019178,16.252161
0.011916,10.097977,0.038715,32.808954
0.007453,6.316327,0.022765,19.292091
0.050440,42.745628,0.033627,28.497560
0.061048,51.735145,0.049536,41.979677
0.025557,21.657947,0.054701,46.356839
0.028934,24.520309,0.031508,26.701497
0.022372,18.959154,0.026742,22.662757
0.030858,26.150887,0.004959,4.202382
0.026962,22.849407,0.012540,10.627059
0.009913,8.400523,0.027007,22.887348
0.026071,22.093873,0.024293,20.587045
-0.002118,-1.794723,0.008768,7.430066
0.013518,11.456048,0.014685,12.444445
0.020106,17.039277,0.036030,30.533886
0.065105,55.173523,0.028703,24.324772
0.014390,12.194517,0.047010,39.839050
0.025651,21.738172,0.034956,29.623515
0.030390,25.754167,0.038765,32.851824
0.043399,36.778842,0.043372,36.755696
0.017462,14.798120,0.044038,44.125549
0.025590,21.685998,0.009188,9.206286
0.027960,23.694684,0.061540,52.151994
0.010585,8.970312,0.019355,16.402300
0.032488,27.531653,0.010118,8.574210
0.016287,13.802852,0.070156,59.453790
0.040961,34.712642,0.020296,17.199516
0.016577,14.047856,0.025921,21.966788
0.019618,16.625304,0.034599,29.321295
0.033629,28.499086,0.013872,11.756026
0.033200,28.135334,0.024637,20.878855
0.016278,13.794517,0.042894,36.350641
0.012746,10.801234,0.031306,26.529929
0.032578,27.608411,0.050965,43.190508
0.048662,41.238367,0.002624,2.223985
0.040338,34.184165,0.049254,49.352450
0.048591,41.178519,0.033471,28.364829
0.035649,30.210407,0.012796,10.843940
0.033361,28.272080,0.010606,8.987871
0.029199,24.745102,0.023402,19.832396
0.025805,21.868750,0.021052,17.840361
0.045683,38.714550,-0.005053,-4.282169
0.025947,21.988672,0.060986,61.108150
0.043864,37.172409,0.005167,4.378851
0.033363,28.273882,0.023042,19.527155
0.053078,44.981399,0.005827,4.938226
0.038398,32.540224,0.071535,60.622401
0.040634,34.435313,0.048620,48.717258
0.013165,11.156624,0.053020,44.931657
0.025460,21.576369,0.024535,20.792292
0.038670,32.770633,0.008159,6.914633
0.028479,24.134791,0.024868,21.074284
0.021233,17.994340,0.028686,24.309854
0.015715,13.317457,0.040771,34.551893
0.042338,35.879376,0.068474,68.610476
0.015912,13.484656,0.046096,39.064405
0.012822,10.866335,0.045813,45.904127
0.031149,26.397645,0.049224,41.715154
0.009249,7.838012,0.021952,18.602967
0.035050,29.703482,0.058835,49.859746
0.070288,59.565689,0.011090,9.398197
0.041982,35.577496,0.023913,20.265295
0.008202,6.950840,0.030779,26.083677
0.019283,16.341227,0.043641,36.983605
0.041458,35.133287,0.058812,49.840368
0.031617,26.793797,0.027480,27.535165
0.056872,48.196530,0.025729,21.803928
0.060157,50.980503,0.028065,23.783810
0.021771,18.449516,0.023595,19.995670
0.002161,1.831544,-0.000977,-0.828209
0.026144,22.155712,0.022008,18.650990
0.021337,18.081741,0.035283,29.900787
0.015084,12.782990,0.018660,15.813871
0.049396,41.860439,0.034311,29.076616
0.053597,45.421237,0.028790,24.398465
0.007784,6.596468,0.043268,36.667229
-0.003628,-3.074815,0.015669,13.279125
0.058809,49.837802,0.063302,53.645088
0.036044,30.545665,0.050351,42.669664
0.051635,43.758442,0.050152,42.501165
0.060234,51.045503,0.048224,40.867739
0.031510,26.703223,0.059438,50.371119
0.013639,11.558668,0.042102,35.679344
0.034482,29.221593,0.049005,41.529620
0.015893,13.468536,0.023429,19.855018
0.000481,0.407687,0.058007,49.158010
0.000332,0.281130,0.026330,22.313174
0.054385,46.088845,0.034163,28.951188
0.055617,47.133172,0.044831,37.992385
0.009936,8.420610,0.047549,40.295661
0.035561,30.136381,0.028659,24.286767
0.030975,26.249431,0.014358,12.167549
0.025565,21.665041,0.056322,47.730304
0.017212,14.586505,0.006385,5.411285
0.042066,35.648811,0.016775,14.216035
0.026099,22.118047,0.052576,52.680987
0.049733,42.146544,-0.015951,-15.983053
-0.001243,-1.053355,0.047395,47.489346
0.033431,28.331462,0.012036,10.200111
0.022361,18.949608,0.016464,13.952459
0.015297,12.963368,0.008360,7.084284
0.019517,16.539554,0.034563,29.290539
0.021183,17.951652,0.024993,21.180798
0.033968,28.786142,0.030738,26.049122
0.020867,17.683637,0.000795,0.796108
0.032161,27.254795,0.079124,67.053443
0.054259,45.982278,0.022227,18.836686
0.013049,11.058239,0.026438,22.404536
0.016684,14.139262,0.013467,11.412501
0.018548,15.718361,0.031627,26.802235
0.033999,28.812371,0.019934,16.893201
0.006499,5.507485,0.005161,4.373289
0.027409,23.227489,0.005797,4.912326
0.021474,18.198327,0.005459,4.626583
0.026194,22.198003,0.036060,30.558906
0.022166,18.784448,0.059885,50.749391
0.006580,5.576445,0.032905,27.885819
0.053412,45.263932,-0.004526,-3.835646
0.020970,17.770812,0.059405,59.523836
0.014289,12.109189,0.037254,31.571241
0.019293,16.349966,0.020281,17.187180
0.029540,25.034079,-0.006600,-5.593549
0.025700,21.779898,0.051195,43.385732
0.033798,28.642143,0.022789,19.312877
0.019579,16.592633,0.014566,14.594806
0.061770,52.347478,0.035481,30.068794
0.003318,2.811682,0.025819,21.880291
0.021227,17.988668,0.038862,32.934074
0.064961,55.051450,0.024402,20.679541
0.027049,22.922552,0.039146,33.174661
0.019189,16.261551,0.033910,28.737355
0.009086,7.699744,0.036067,30.565158
0.037718,31.964353,0.002202,1.866346
0.042339,35.880094,0.062508,52.972940
0.014169,12.007629,0.055969,47.431180
0.033710,28.567590,0.003423,2.901209
0.036235,30.707778,-0.008158,-6.913863
0.012913,10.943108,0.012713,10.774062
0.014750,12.499738,-0.035551,-35.621819
0.019561,16.576843,0.026346,22.326834
0.002317,1.963519,0.046494,39.401838
0.014306,12.123900,0.022932,19.433608
0.026603,22.545114,0.017561,14.881985
0.045552,38.603553,-0.020650,-17.499582
0.056876,48.199723,0.008308,7.041057
0.008332,7.060701,0.003855,3.267079
0.038469,32.600379,0.011958,10.134100
0.036342,30.798164,0.027160,23.016976
0.014135,11.978383,0.061943,52.494024
0.027454,23.265721,0.015159,12.846495
0.037231,31.551175,0.057103,48.392129
0.038259,32.422859,0.014153,14.180863
0.009657,8.183613,0.020322,17.221993
0.045946,38.936895,0.039914,33.825160
0.003955,3.352074,0.051135,51.236987
0.024985,21.173370,0.042394,35.926667
0.027144,23.003190,0.047246,40.038433
0.013154,11.146983,0.053237,53.343454
0.031143,26.392622,0.018535,15.707415
0.026722,22.645617,0.018739,15.880331
0.008862,7.510257,0.018892,16.010043
0.005783,4.900949,0.008676,8.693370
0.050495,42.792287,0.036820,31.203528
0.017389,14.736743,0.061566,52.173935
0.038103,32.290747,0.010562,8.951186
0.033828,28.667568,0.015840,13.423808
0.029312,24.840579,0.010755,9.113933
0.010546,8.937432,0.041385,35.072071
0.045718,38.743835,0.041041,41.122731
0.007329,6.210786,0.025296,25.346174
0.016511,13.992581,0.027249,23.092264
0.021055,17.842980,0.007952,6.738916
0.019239,16.304238,0.055973,47.434499
0.043506,36.868866,0.034656,29.368922
0.036677,31.081929,0.046035,39.012260
0.020782,17.611604,0.072721,72.866251
0.028670,24.296406,0.055514,47.045073
0.008824,7.477751,0.050590,42.872685
0.002906,2.462352,0.037936,32.148909
0.008002,6.780941,0.061896,52.453835
0.022082,18.713161,0.058128,49.260907
0.016992,14.399680,0.011264,9.545632
0.031186,26.428880,0.031757,26.912751
0.004011,3.399329,0.016585,14.055266
0.022764,19.291598,0.013416,11.369508
0.017484,14.816771,0.028943,24.527396
0.011256,9.538512,0.023376,19.809645
0.050077,42.437846,0.037837,37.912206
0.024337,20.624277,0.031815,26.961500
0.044178,37.438810,0.010821,9.170273
0.006008,5.091761,0.045041,38.170016
0.058675,49.724023,0.020098,17.032274
0.050362,42.679008,0.030852,26.145282
0.046827,39.683909,0.058353,49.451772
0.049739,42.151595,-0.000347,-0.293773
0.021983,18.629493,0.025322,25.372038
0.043924,37.223605,0.032707,27.717311
0.050976,43.199683,0.035553,30.129680
0.019086,16.174890,0.035624,30.189989
0.032168,27.261057,0.010288,8.718577
0.058091,49.229545,0.008324,7.054254
0.040805,34.580427,0.023683,20.070199
0.056243,47.663442,0.036253,30.722704
0.029726,25.190949,0.011232,9.518385
0.013815,11.707594,-0.003047,-2.581837
0.008737,7.404086,0.048032,40.704872
0.023370,19.804985,0.026491,22.450218
0.028833,24.434237,0.035115,29.758209
0.018121,15.356826,0.039116,33.149066
0.017863,15.138124,0.026590,22.533353
0.045204,38.307863,0.007779,6.592456
0.037602,31.865713,0.030845,30.906784
0.031045,26.309519,0.031844,26.986473
0.054569,46.244789,0.026398,22.371347
0.008950,7.584497,0.006630,5.618826
0.029009,24.584157,0.058041,49.186808
0.005395,4.572387,0.016030,13.584484
0.055774,47.265847,0.018202,15.424905
0.049968,42.345407,0.032083,32.146662
0.063293,53.637952,0.004122,3.492992
0.051865,43.953431,0.011941,10.119650
0.041421,35.102222,0.038234,32.401853
-0.001615,-1.368734,0.012030,10.195009
0.023715,20.097433,0.009144,7.748801
0.031508,26.701947,0.020321,20.361547
0.050828,43.074363,0.059320,50.270594
0.034199,28.982231,0.004955,4.199085
0.027053,22.926305,0.054593,46.264767
0.038008,32.209653,0.012069,10.227518
0.031515,26.707204,0.026298,22.286678
0.040351,34.195222,0.025305,21.444748
0.024563,20.816106,0.030158,25.557711
0.064358,54.540342,0.032193,27.282030
0.030920,26.203227,0.034531,29.263134
0.013845,11.733361,-0.002716,-2.301433
0.033477,28.369965,-0.006088,-6.100584
0.052861,44.796968,0.029202,24.747028
0.028298,23.981317,0.046853,39.706065
0.028374,24.045882,0.027181,23.034465
0.020946,17.750531,0.000688,0.583444
0.007847,6.649904,0.048814,41.367314
0.018159,15.389038,0.053916,45.691598
0.019805,16.783719,0.049748,49.847056
0.017035,14.436400,0.060263,51.070137
0.032114,27.214696,0.038610,32.719929
0.014937,12.658593,0.018211,15.433334
0.052547,44.531220,0.024284,20.579426
0.028405,24.071775,0.033747,28.598627
0.029260,24.796213,0.062283,52.782081
