theta,k,L,Qd,n,u,M,Qeq,Qstar,Qoa,region_eq,fstar_cournot
27822.0418,158867.322,498483.888,22539.6215,7,1.60407824,2.38505612,0,0,0,0,-131283.614
363347.354,549974.899,7335048.43,91192.6631,2,0.871887782,10.2027148,0,0,0,0,-188533.756
348.014607,42843.9276,1199371.87,23470.2512,5,0.423346786,6.52916809,0,0,0,0,-42647.2543
15781.3805,196759.208,3634383.28,493676.218,3,4.99361224,5.37770933,0,0,0,0,-186387.277
76426.6728,56492.3672,4697011.77,16912.5732,7,0.457815432,3.5695294,3732.69291,4253.56809,4265.93475,1,-2692.27443
128027.491,949028.514,7281217.65,208524.722,7,1.44511653,8.45448383,0,0,0,0,-824137.299
6560.32646,870447.045,2169787.16,27089.7159,6,1.47086495,13.9379521,0,0,0,0,-864837.974
1375.57872,170698.45,2079624.23,44086.0658,6,1.09971668,14.6297616,0,0,0,0,-170004.54
1003.3461,190962.444,1265811,594472.561,2,2.07111224,3.68672765,0,0,0,0,-190740.509
3654.48259,979199.879,6149205.82,20054.0239,3,0.930840928,5.95259719,0,0,0,0,-977251.487
443026.67,153392.521,3319763.61,737997.807,8,1.66458436,4.59566593,419723.724,464714.277,472189.19,2,-30869.5829
332396.204,724048.11,5367949.94,152608.433,2,1.07201193,3.32061871,0,0,0,0,-393367.109
321298.627,48653.835,799416.073,68508.3028,4,2.80612033,16.7995858,46354.8165,57886.6136,57943.5206,1,-67660.1516
452582.273,63500.4554,874666.903,671555.276,2,3.80278581,8.360801,380647.026,566072.726,570970.539,2,-189051.618
577173.08,681581.531,2575199.03,24632.9269,4,1.26036919,3.70276733,0,0,0,0,-105375.874
840555.937,419470.922,687624.649,570370.716,3,0.266705065,4.82347611,214225.665,285570.252,285634.22,2,-140217.73
1145.45332,623559.608,9820846.64,33547.6099,2,1.38045803,7.23035372,0,0,0,0,-626455.068
1247.16876,63346.9069,695806.196,263740.865,6,0.469944539,17.7036125,0,0,0,0,-62197.2017
98814.1173,75897.1571,2903545.59,281117.379,5,1.30575861,2.58134739,50702.5781,59551.7791,60843.0937,2,-3802.50321
44396.0641,489355.224,4774246.13,227604.888,8,5.00856444,11.2727096,0,0,0,0,-452086.469
285294.336,165705.553,4610336.75,160747.779,9,2.04237066,3.68672765,58680.1627,64513.7617,65200.1808,2,-11609.7264
2587.8851,136107.261,2689181.72,288641.442,3,1.30801555,6.29026038,0,0,0,0,-134567.809
4322.9408,102743.68,419041.289,669360.366,4,1.13316,3.03986011,0,0,0,0,-98562.271
1032255.17,146065.024,1024254.5,19049.8171,6,0.671913172,6.52817014,14014.3758,16349.5082,16350.1051,1,-147626.434
767392.778,58526.4919,3935144.19,12208.0864,8,0.602148991,3.82733058,10013.3722,11263.6048,11265.0437,1,-88418.2417
176462.434,710441.551,8763985.76,877957.609,8,1.46108922,20.0621017,0,0,0,0,-537795.798
2066192.04,896502.586,3653673.49,12887.5009,7,0.343022865,15.5172925,6381.63618,7293.05394,7293.29849,1,-167000.32
432.751823,802606.017,3260818.02,10786.955,4,1.39002991,14.1288035,0,0,0,0,-803524.274
54102.3573,38306.0142,6507522.07,51973.8541,5,0.591047496,20.6073265,11653.2525,13827.4207,13983.9029,1,-2733.2616
728757.759,39132.3383,636169.281,11859.6644,8,0.942220786,39.6992219,9973.09755,11219.3631,11219.7347,1,-86155.1548
1265.63187,451851.841,3855613.89,48853.9188,4,3.19009044,13.7766186,0,0,0,0,-454252.307
9320.89012,314807.85,1118718.48,115948.248,10,2.00626225,15.2334141,0,0,0,0,-306155.944
2987.64797,94058.0521,472893.12,171939.073,6,0.965808212,8.15658456,0,0,0,0,-91206.5365
940.953397,79027.4811,812214.577,130351.556,8,0.530570647,8.48117736,0,0,0,0,-78214.9739
378057.163,588658.189,2688325.12,215280.718,8,0.659553047,3.16432446,0,0,0,0,-211129.518
23154.563,675598.743,2263725.57,64034.9229,3,4.3889099,5.74036712,0,0,0,0,-655405.517
1198915.9,260747.995,319769.358,143096.552,6,1.20097233,7.14141131,95959.2177,111942.664,111952.421,2,-156246.866
120279.196,134425.414,1064745.5,331938.635,3,1.53273792,11.0595381,0,0,0,0,-14632.6486
1924481.61,295755.853,5966599.83,22461.8886,10,0.966112316,59.0343344,17261.5068,18984.1882,18987.6575,1,-162373.763
2548.96902,57785.2233,1994307.37,771789.389,2,0.833725452,9.03285991,0,0,0,0,-55731.8444
103043.092,453250.351,1158286.58,161578.595,10,0.390354819,1.99454795,0,0,0,0,-350342.026
805.108951,76342.9872,749813.237,92202.2144,5,2.08790696,10.1398111,0,0,0,0,-76004.5073
1869137.79,439171.685,9518774.96,13910.0265,10,1.30632429,4.82480345,9647.67954,10609.0207,10612.4475,1,-142119.38
21049.7312,69177.6647,5700404.04,16088.2711,2,1.12860439,17.1309766,0,0,0,0,-50045.5195
2353.64127,65415.4029,3580913.77,44744.8955,4,0.592020664,5.79101853,0,0,0,0,-63693.6469
316.17385,301820.934,2007560.52,101650.357,8,0.534362504,5.6469434,0,0,0,0,-301824.511
1986.94203,118344.963,2169183.83,697916.673,2,1.71807898,2.27545235,0,0,0,0,-117468.85
219869.959,834591.217,779009.822,419253.908,10,0.623694088,1.58863824,0,0,0,0,-614866.075
5948.48664,81230.4968,575509.44,695487.168,3,2.5996404,34.2050056,0,0,0,0,-75727.9468
6972.84351,742485.744,6859346.52,16633.1973,2,2.5713829,8.26124188,0,0,0,0,-740770.13
22260.717,209618.028,882410.876,51369.954,4,0.634995693,5.62813565,0,0,0,0,-187524.323
4606.92519,91198.52,7210079.51,285140.622,8,0.829014247,6.59549934,0,0,0,0,-88373.1921
1775802.94,44826.312,470316.501,10984.2135,2,1.46672068,27.0545998,7137.05978,10705.4309,10705.5897,1,-865347.014
5695.34038,110711.605,4133601.59,133184.369,3,3.94115486,6.99739524,0,0,0,0,-109872.051
4795.75977,66222.1477,1595327.67,24161.0723,10,1.12628437,3.47950514,0,0,0,0,-61961.9446
38683.6456,89934.1093,1751564.53,24038.4826,2,1.40786716,12.8087271,0,0,0,0,-51985.4771
156843.298,485492.389,8902965.46,439776.631,10,0.652688931,2.52433356,0,0,0,0,-330381.093
43766.5216,992494.938,3527397.68,167000.581,7,2.94007224,5.21438656,0,0,0,0,-951819.565
189378.982,198500.821,6254153.71,85158.434,2,1.42484317,2.65703299,0,0,0,0,-11777.9304
496894.112,905577.72,1847997.4,528192.243,3,1.23695244,2.88147441,0,0,0,0,-409364.946
715634.193,350603.06,1055267.11,685724.444,7,3.49397666,1.9792965,303272.32,344432.891,346596.937,2,-49393.4134
32886.6329,598443.442,837356.187,52111.0869,7,1.10955149,209.59567,0,0,0,0,-565833.736
6170.56515,819960.772,3242344.56,411268.188,6,0.673863138,16.0566137,0,0,0,0,-814441.443
1694.39056,32444.8099,4370997.93,29904.523,7,0.307520257,4.03610939,0,0,0,0,-31151.0662
770.796476,74684.8306,3170272.21,32832.9801,4,0.950109406,8.04072175,0,0,0,0,-74811.8301
1189807.49,510104.203,1188414.14,48439.2807,8,1.20832377,7.28423515,24579.3399,27647.8641,27651.7574,1,-84801.8122
1038431.13,37338.712,2381809.04,725140.936,10,0.292993257,4.72869165,634846.734,697732.847,698331.408,2,-99144.765
762.66925,602528.799,7920385.09,356479.97,5,1.52357543,30.419626,0,0,0,0,-605362.942
126267.481,791574.697,6667314.23,11928.8702,4,0.771457339,8.45556715,0,0,0,0,-666840.316
149786.726,41405.7046,691307.424,28237.8252,7,1.34935279,6.33320329,17826.7079,20363.8935,20373.3805,1,-15385.7535
1092.60066,277263.609,5304285.15,25419.3317,2,0.541122993,41.7091488,0,0,0,0,-277026.528
11371.1162,188629.014,304198.375,222256.31,8,1.00933462,4.24646291,0,0,0,0,-177349.415
14640.6992,81896.1057,1863027.66,35931.432,10,0.576216549,1.49367281,0,0,0,0,-67575.3789
205223.321,836822.144,934102.541,108970.172,6,0.665089114,4.57530958,0,0,0,0,-631783.998
7116.11984,77959.2494,1144057.23,341677.748,5,0.924496617,18.5702432,0,0,0,0,-71158.3835
15798.0888,188512.787,792846.591,312288.673,6,1.45545031,10.1116661,0,0,0,0,-173058.647
353154.903,245257.949,3796847.28,98083.002,6,1.05797883,18.7617959,25351.5642,29499.086,29576.8249,1,-17456.086
1270.21614,486914.689,738946.129,36733.6544,7,0.544212163,24.6354259,0,0,0,0,-485764.337
403695.992,883778.348,5267552.42,181876.47,7,0.499298609,7.22226137,0,0,0,0,-480866.285
943.377711,893925.545,2573527.78,39297.0185,2,0.190035682,12.2493316,0,0,0,0,-893127.939
167723.743,38807.5646,2504329.83,826910.311,3,1.56824418,2.9770532,457003.244,589816.162,609337.659,2,-37125.0352
49741.5737,93119.0523,3921543.59,325569.978,3,0.535644833,3.19552214,0,0,0,0,-44003.5754
17738.6927,412220.53,3922494.02,14689.2298,7,1.34166389,4.14447619,0,0,0,0,-396050.442
463888.683,77575.3152,2722536.78,127066.219,7,2.09990172,5.3847226,91931.7858,104751.936,105064.898,2,-53634.868
3697.11742,78498.8044,2477792.56,11558.5191,7,1.18235801,10.9418434,0,0,0,0,-75674.9025
22343.1823,239601.853,8545736.18,355928.848,6,0.60606946,15.1862441,0,0,0,0,-218802.429
1169.72475,64484.9123,776020.032,38201.5643,10,2.0037483,3.7255483,0,0,0,0,-63778.6596
73030.963,248338.209,876033.289,82270.9301,7,1.35872122,7.35280293,0,0,0,0,-175662.026
4414.15174,116556.425,3241041.57,16583.979,7,3.9585599,7.71156091,0,0,0,0,-115966.374
37245.5269,48370.9257,4902709.14,149435.762,5,0.759526028,10.5535213,0,0,0,0,-12235.305
9624.7482,379499.353,3951723.04,325012.478,9,0.901023485,24.6354259,0,0,0,0,-370935.886
3890.41841,46440.8465,1112613.29,14775.2712,8,0.826317223,1.58863824,0,0,0,0,-42824.4583
514.104555,267173.21,7224775.71,35178.667,3,4.24601534,5.9860329,0,0,0,0,-275802.625
9441.23827,173989.092,883184.72,124658.404,7,0.362349747,39.049287,0,0,0,0,-164643.24
77021.6989,721121.951,4711008.44,36239.74,7,1.22575287,27.1148845,0,0,0,0,-645821.424
166998.614,285263.203,3028648.63,13518.7108,5,0.887152999,1.68360276,0,0,0,0,-119065.445
805940.67,271917.007,836089.426,28981.6249,10,0.716167265,8.50501702,17451.2316,19195.2365,19196.3547,1,-53350.3107
680.423821,228307.007,2405471.66,17746.7566,10,1.74904429,5.31071679,0,0,0,0,-228880.615
859649.852,131768.972,3292390.83,11640.1042,4,0.458533752,3.05994088,7879.55341,9848.71165,9849.44177,1,-181790.322
2087426.37,560458.696,742802.371,134442.462,3,0.731809715,11.2590346,73746.9272,98322.6114,98329.2363,1,-508798.06
12402.3872,730756.408,5192640.94,21738.3828,9,0.996859076,5.38238089,0,0,0,0,-719896.892
2634.92702,561579.282,3739555.5,39293.7028,4,1.59790652,1.47790837,0,0,0,0,-560725.416
682.935217,148688.093,303207.228,27716.8257,9,0.211425573,1.69434405,0,0,0,0,-148024.265
1306.90977,758724.972,6367123.69,380567.892,3,0.358464891,1.62045385,0,0,0,0,-758098.357
2252717.61,68795.0178,1570691.71,39867.5078,2,1.66796789,8.3106414,25755.386,38629.1078,38633.079,1,-1091234.24
1118.87527,53111.3071,513014.538,35367.3841,4,0.328600694,3.03986011,0,0,0,0,-52042.6784
107856.493,39454.157,7687378.56,43291.8385,4,2.08423957,2.06587727,20205.4929,24863.9852,25256.8661,2,-14669.4953
388717.51,809447.298,6753353.4,309940.097,4,1.5745024,4.06644523,0,0,0,0,-423899.139
15106.5883,36384.5879,5851264.92,571614.607,5,0.439689455,3.07402611,0,0,0,0,-22044.837
1374.95965,101942.549,385358.287,231222.724,10,1.52372101,0.507909097,0,0,0,0,-100742.606
80660.9297,52029.7551,4687350.78,234236.492,9,1.21787468,2.69780664,68414.5317,73656.4626,76016.1464,2,-2063.35372
197775.342,47879.1926,5897596.53,62612.3393,7,0.610395184,4.51395865,41144.1789,46908.1518,47021.9187,2,-20848.944
4536.50886,402572.552,2910072.59,30120.4167,2,0.422471969,2.88147441,0,0,0,0,-398402.488
322.738141,72645.1331,495948.423,17063.9769,7,0.79093799,8.31616842,0,0,0,0,-72439.3144
2212.44099,44966.6017,7942995.71,37702.3161,9,0.984860231,10.1116661,0,0,0,0,-45085.827
711425.566,141838.397,433631.847,30821.4669,6,1.499098,49.0247341,21143.0804,24665.1973,24666.9272,1,-94852.3153
486770.975,116140.879,5561421.58,873350.25,10,0.327361355,27.9493557,600234.363,656497.303,660257.799,2,-34690.1296
2978.82232,691698.3,1890865.24,343594.122,9,1.65473246,22.7599878,0,0,0,0,-689652.079
975015.754,701403.079,4488562.75,60364.0924,8,1.67631439,2.89445004,14921.9446,16764.9765,16787.1877,1,-33517.3154
15927.5143,361290.555,6921112.82,573101.124,9,0.669326821,22.0119034,0,0,0,0,-346743.811
1249.53733,63972.234,686688.595,21646.2431,9,1.1178821,7.08652278,0,0,0,0,-62951.5005
571.368078,40532.6498,425155.928,46744.1199,7,0.727769223,39.4554344,0,0,0,0,-40053.5069
26989.4495,281426.453,4009915.54,214938.512,2,2.88538928,10.0754397,0,0,0,0,-257885.638
104389.111,102507.189,368303.351,165883.174,7,2.93153862,2.70572807,2162.80825,2432.69271,2471.78086,1,-194.676581
718.937312,82602.4609,481407.206,11671.0088,8,1.14325422,7.77455936,0,0,0,0,-82047.5686
361962.725,248741.259,342529.309,184710.916,5,1.26460232,11.0544067,48074.4333,57663.0953,57689.3199,1,-22556.7791
63614.5588,430913.264,8296294.04,437328.933,2,1.4040005,2.42791863,0,0,0,0,-370770.539
9956.86987,411382.266,1694234.06,471251.972,4,0.300788135,3.77899466,0,0,0,0,-401577.29
19230.6433,690284.686,2672522.26,38886.2598,4,1.83516789,4.08829124,0,0,0,0,-672515.899
738.707615,44685.5213,5837761.06,15493.2316,3,1.32490067,9.81040442,0,0,0,0,-46252.165
3571.99925,54435.7386,591997.842,65552.4209,6,0.735380852,4.35716797,0,0,0,0,-50993.4991
19379.7837,34955.9451,1110709.56,81801.9079,6,0.871669681,6.29708095,0,0,0,0,-15864.7372
18539.4698,180505.535,1046110.44,27302.9121,4,0.8348046,1.30909207,0,0,0,0,-162226.362
190412.674,591286.913,8294958,116074.267,6,1.02755725,4.20878838,0,0,0,0,-403414.788
2674950.97,636650.053,9984732.79,828317.056,5,0.74380676,31.7384328,523318.805,625453.97,627982.566,2,-397379.394
47169.0887,425509.661,4535754.27,54216.1411,9,0.373524615,8.19250385,0,0,0,0,-378845.554
72006.3481,328667.983,1466466.18,870520.959,4,0.656357239,4.08829124,0,0,0,0,-256948.528
301.299679,32237.446,7883655.44,970425.095,4,1.61481733,59.5564379,0,0,0,0,-35730.6809
24387.6807,40523.5266,4746604.91,100984.293,4,2.26007943,4.50847653,0,0,0,0,-19333.3732
28900.6871,175734.604,8958205.83,181230.212,8,1.01170227,2.92419414,0,0,0,0,-149535.269
409534.251,195036.113,841321.665,20543.4296,5,1.04876069,9.56110987,8954.86074,10744.1833,10745.8329,1,-42807.5646
4693.43864,662817.994,6894228.55,313448.654,9,1.38083171,1.200641,0,0,0,0,-660962.043
5560.16836,96357.9991,1823034.01,16682.3771,2,1.12231602,9.97387612,0,0,0,0,-91407.6729
457.290879,139000.536,1085297.76,555271.445,8,0.574236433,24.9969188,0,0,0,0,-138729.003
2927.00086,412684.232,1032338.88,68412.4796,7,1.87680236,2.28041877,0,0,0,0,-410334.726
812384.335,904075.436,753572.927,31676.1077,10,0.54880568,5.80786843,0,0,0,0,-91814.3701
869.128402,236016.41,350693.995,41676.2167,2,0.681848265,8.59789234,0,0,0,0,-235218.555
383.37939,57576.3739,950991.517,97401.4174,5,0.530039241,7.74887249,0,0,0,0,-57343.2368
756378.737,44357.2535,3076293.83,59085.7657,7,2.00627623,16.596531,48501.8185,55375.3886,55430.6497,1,-100645.398
309462.476,362698.927,687226.205,454604.076,6,1.40094305,4.66054103,0,0,0,0,-53523.4151
12828.4741,37501.6076,7354321.23,715075.774,5,1.44897996,9.23011108,0,0,0,0,-27849.3673
38726.8991,641001.788,3170733.49,26759.7029,4,0.712542058,3.54622118,0,0,0,0,-602948.296
550545.763,555845.204,961972.519,43875.4047,2,0.979422864,3.82733058,0,0,0,0,-5580.26855
529425.094,389272.307,4291810.59,145536.44,3,1.88421732,22.1634881,28289.4359,37533.7721,37719.2478,1,-45011.0587
193146.8,499565.769,1540856.91,83221.5308,6,0.93244437,3.39786582,0,0,0,0,-306847.214
2246463.62,501766.357,1618333.07,43789.4049,9,0.860034218,9.08963406,30599.0906,33996.8839,33998.9896,1,-193689.12
16560.5735,492064.587,1236200.63,291095.453,3,1.6893296,12.102496,0,0,0,0,-476126.472
10775.4243,105226.548,493663.613,86112.5171,10,1.50103888,5.55318071,0,0,0,0,-94671.9909
481976.134,92652.5586,891863.201,107805.624,4,0.927965726,13.0547894,69598.8126,86967.1425,86998.5158,1,-97093.8377
12742.3361,302280.315,2201161.3,34475.0423,7,0.935107716,17.1309766,0,0,0,0,-290151.488
941680.077,296604.98,743125.42,69416.1347,9,2.29726065,3.1720598,42753.5616,47491.2456,47503.9573,2,-71426.8266
7213.14619,53810.8106,1644992.35,174464.291,3,0.300947247,6.21060273,0,0,0,0,-46745.222
11835.6912,76534.9962,1297011.39,15835.2863,8,0.35623731,3.75562763,0,0,0,0,-64837.0229
755.938041,126740.679,324620.291,510734.529,7,0.771087366,9.05026075,0,0,0,0,-126059.349
21431.2187,480067.544,1210526.97,13846.41,8,1.01529854,11.9629366,0,0,0,0,-459002.658
222441.358,328456.625,3884380.77,549401.239,9,0.97622657,10.1643777,0,0,0,0,-107145.531
2936.45576,152222.452,836056.892,627144.364,6,0.262794633,5.27050878,0,0,0,0,-149351.484
19126.2446,64530.2741,3580941.9,15570.3077,9,1.2895397,6.29265092,0,0,0,0,-46780.4131
1551329.08,438744.837,649067.257,167327.225,2,1.21385316,2.29733994,79973.9616,119941.676,119960.942,2,-555906.731
7730.00543,581781.163,573268.774,129528.09,5,0.984194438,4.10472603,0,0,0,0,-574219.327
484885.46,892929.381,445746.856,50555.251,5,1.10599317,12.1883105,0,0,0,0,-408190.864
1790.10755,151573.982,363704.407,14231.3539,4,0.258729515,20.1764961,0,0,0,0,-149811.922
128837.786,67548.0027,924403.211,50402.6182,10,0.638398004,6.52817014,21726.167,23884.9202,23898.7837,1,-6072.39173
1897602.34,179846.655,9482929.11,125737.583,9,2.95998193,5.07391842,101611.779,112505.521,112901.976,2,-183262.675
8929.4441,213944.421,1688291.54,238065.448,10,0.64792091,8.67408643,0,0,0,0,-205341.021
191493.873,134211.703,5510500.85,32385.622,2,1.46308477,5.62813565,6172.86407,9212.21132,9259.2961,1,-27020.9441
6113.654,101123.576,746337.529,175001.136,10,2.09854812,4.08829124,0,0,0,0,-95476.7551
877.968542,35534.7677,1286400.71,556198.359,9,0.338922666,4.53533843,0,0,0,0,-34786.7515
80054.7743,166686.922,5305067.5,222061.496,6,1.37098971,9.46701501,0,0,0,0,-88800.0141
160144.068,491211.595,397174.35,16987.4974,3,1.64797654,44.5363731,0,0,0,0,-331262.618
326.943387,162082.294,411021.723,87528.4854,9,0.798897529,18.6121064,0,0,0,0,-161853.224
1243521.1,418676.83,1831223.07,20121.4973,9,1.4836973,5.41775188,11999.4649,13330.9029,13332.7387,1,-91433.3125
128576.111,205637.354,471802.347,17008.1991,4,6.70046872,4.29353499,0,0,0,0,-78003.5069
2759536.13,453402.725,505836.032,124703.136,5,1.01302419,5.87138447,86835.6892,104198.209,104202.827,2,-461073.501
1810059.58,120797.481,7400222.32,134469.802,7,0.841450895,2.61880418,109600.136,125148.312,125257.299,2,-239380.059
423036.196,31259.2577,4061942.38,33561.298,2,1.86260266,6.14326964,20580.2058,30827.0658,30870.3088,1,-193942.47
91279.1558,368975.581,1158998.68,31440.5584,5,0.598859723,12.855667,0,0,0,0,-277903.304
5100.91345,33637.2595,513585.889,202774.837,5,1.66115648,7.77455936,0,0,0,0,-28790.6371
10566.2373,87289.1711,1780453.46,25682.3065,5,2.16514972,14.6813507,0,0,0,0,-77871.9497
78473.2644,176573.325,1637418.85,443550.94,4,0.412671054,20.0909406,0,0,0,0,-98301.4657
10545.2894,184035.313,948916.99,480001.809,8,0.456555997,5.67344347,0,0,0,0,-173619.154
1982.00802,52225.0273,6908079.22,21258.5735,5,1.45840217,5.63264126,0,0,0,0,-53245.9277
378.924185,202866.701,3111193.52,276311.096,7,0.606207076,6.5556871,0,0,0,0,-203049.931
83806.6272,839049.294,7889138.55,522753.189,5,0.634088562,4.30176842,0,0,0,0,-756733.699
30798.6404,690946.366,529520.513,118090.247,6,2.55860379,2.56585248,0,0,0,0,-660551.55
41652.7773,526768.613,432191.128,12132.7073,2,1.41915375,9.13629488,0,0,0,0,-485298.652
636918.014,332573.099,1285272.31,397837.976,8,1.33027104,6.48029507,168385.37,189063.974,189433.542,2,-37312.5623
30742.0871,714927.518,2402012.37,21109.0692,4,2.16013968,11.4114237,0,0,0,0,-685731.983
3780.48767,222546.898,1153027.01,28490.2568,9,2.06726125,9.55406579,0,0,0,0,-219476.874
1334632.1,35843.057,941945.858,433245.067,3,1.27834583,2.71303642,315905.69,420915.017,421207.587,2,-431607.529
20861.2163,83463.2244,3420659.21,746557.014,5,0.298503454,31.1024993,0,0,0,0,-62906.3535
42910.4524,35363.4659,1351119.03,52982.8091,3,1.51957422,5.9860329,6394.03636,8441.39409,8525.38181,1,-2220.58171
528779.233,509852.848,2960817.39,234169.922,2,1.33905627,4.58381625,5222.90286,7778.12092,7834.35429,1,-8681.27686
656.765549,44366.5985,871314.435,11137.7226,8,0.698601179,17.7537258,0,0,0,0,-43891.264
17401.5361,133820.318,313126.032,19478.0888,10,0.887313879,1.49991756,0,0,0,0,-116501.596
534.598569,625796.889,3745156.32,45390.3126,6,1.14588799,24.3377988,0,0,0,0,-626541.435
127632.472,96541.8646,7890180.75,66490.6123,2,0.491388218,4.37665268,10360.1821,15448.8226,15540.2731,1,-14703.249
326.76383,187914.395,6179419.16,294232.632,8,1.43809349,10.4256037,0,0,0,0,-190236.389
46518.5447,116303.785,3027652.43,390322.927,7,0.985986564,5.21438656,0,0,0,0,-70675.0236
1338415.84,870454.056,7749344.24,669980.397,6,0.783792852,16.4821567,198960.113,230852.268,232120.132,2,-74721.3675
78636.8043,103676.263,6362148.67,238438.62,5,1.91403243,5.07483671,0,0,0,0,-28669.0737
47534.0801,567442.102,706174.361,124258.254,10,0.854241388,4.06644523,0,0,0,0,-520087.827
