floorA_days,coupledA_days,floorB_days,coupledB_days
7.080569002463383832e-01,1.269322597989738677e+00,1.335493413889726755e+00,2.152338869164326596e+00
5.860438712452374910e-01,9.247134632716362546e-02,1.037327092782363902e+00,2.265733080926549403e-01
4.233218370273822417e-01,1.543364284524478824e-01,9.658010984622346085e-01,1.417732059366796638e-01
5.597021282916233575e-01,3.135601204209101378e-01,3.601140280672827654e+00,8.464967695330523068e-01
2.826275216634469012e-02,2.050594040688784574e-03,7.384322394150818702e+00,2.389068721221488528e-02
8.016076468121327570e-02,1.610354143884673295e-01,6.305190564007667753e+00,5.537006174956536908e-01
9.814869807117138079e-01,1.954174227630810570e-02,1.645584266290126774e+00,2.115873947983230863e-01
1.018974686910642524e-02,7.029699866592489799e-02,5.316400126844498253e+00,1.986721099717457806e+00
3.569952837978025428e+00,8.363892441732057037e-01,1.853502127154988743e+00,1.356101451044158468e+00
1.283610582563272429e+00,1.713237266345433718e-01,2.718662230331002350e-02,2.156862104584199802e+00
1.912326559800914538e-01,1.794915967848691729e-01,1.392293204227503800e+00,6.247908153161129130e-01
1.937195094167877552e-02,1.246600239571584723e-01,2.446445428171280856e+00,1.128781608710028417e+00
6.182592631796652860e-01,1.342934673415807079e-01,2.628863133778703176e+00,4.972476000310467881e-01
3.412302766986127778e-01,1.061936061297901329e-01,3.908644644447304417e-01,5.940605708013154684e-01
6.207974193076006841e-01,7.454439183408738678e-01,6.933958832195694644e-01,3.823324358748997343e-01
2.052554385551073057e+00,5.670465332574824435e-01,8.809912508913164686e-01,2.313401172158665586e-01
1.048107188492817476e+00,2.990641304094336483e+00,4.780660678514521145e-01,2.515520782188515714e+00
1.104598569921345919e-01,2.161713171908626052e-02,2.858252460735627665e+00,1.135136402084366836e+00
1.112573273785291139e+00,5.828769206623695132e-01,1.530673282734315299e-01,3.062867625407567629e-01
6.549373890154059907e-01,1.335686778372757733e-01,1.124788175157085263e-01,8.567158154860213815e-01
2.280880246157249713e-01,4.484582325431223093e-02,1.045056872896362510e+00,5.322740316426026741e-01
9.156900664592949879e-02,1.608259445927199272e+00,1.630304851294837265e+00,3.116054405793586279e-01
4.883503153751914683e-01,3.764536078198683078e-01,3.864581974801693409e+00,2.158237134450109729e-01
6.858926947673780194e-01,1.731148417954155305e-01,1.911920841179433284e+00,2.702873524173040387e+00
7.702437942920355995e-01,2.463066393616152316e-01,2.576415380196442340e-01,5.306141988059809300e-01
1.134317612467052178e-01,6.320810727456945832e-01,1.107390779318206064e+00,8.991817959617348643e-01
1.788181681313900429e+00,2.851230018602862043e-03,4.146338777131876041e-01,5.960803668012578174e-03
1.005578430998687267e+00,6.929301087580815866e-01,8.474962272393539164e-01,1.141105245737659590e+00
4.376728090374047420e-01,2.929681119203652803e-02,2.732186421724425163e+00,2.170232405262580433e-01
7.959471451688840959e-01,1.519920949023939854e-03,1.684111042662456592e+00,3.478786308982816600e+00
1.130319927290492465e+00,2.255901943270333998e+00,1.687000107967242257e-01,3.874355393717826002e-01
1.851472164029976109e-01,2.962729884132349681e-02,5.524886504709614066e+00,3.548749684643867086e-01
4.489208952696971955e-01,8.693199992168134660e-01,1.707947191272339571e-01,3.663483973661343374e-01
9.949429126130779899e-01,2.311910520624467225e+00,1.440716277222764408e+00,1.200812414264843309e+00
5.372784784879083286e-01,4.494226727053802217e-01,3.475258428542878780e-02,9.995451488509978777e-01
1.258182738693115477e+00,3.363083373396369979e-01,7.747231940495778346e+00,3.743252033101103216e-01
3.946333269618243489e-01,2.623977953605693081e+00,2.164872803611851637e+00,6.831917413410933948e-01
6.299038395922632039e-02,1.044104331233932648e+00,1.033760215212029765e+00,1.344696951290219600e+00
1.274089546924346728e+00,1.373597261282711424e+00,1.890166076859320921e+00,9.569650374537266302e-01
1.190567581773710054e-01,4.193839953594118153e-02,5.469344940510536546e-01,5.825706461227557753e-01
9.933936293210627877e-01,4.023281699556930935e-01,7.083892640598935531e-01,8.993914828043031440e-02
9.929583649443409765e-01,8.676410395131291253e-02,2.554743563744116930e+00,3.538868566138586025e-01
9.433810511885587502e-02,4.619943716476094392e-02,3.204113303025598380e+00,1.595589137255260415e+00
7.483525678236772061e-01,1.375501012990071104e+00,7.695696252618308142e-01,7.413068544932286397e-01
6.282222335902977184e-01,4.540756186626967450e-01,2.398557944550052223e+00,1.529481652230772593e+00
7.679129065938640475e-02,1.175594117712194103e-02,9.810598703983012259e-01,1.059808554419010784e+00
7.031869021150626009e-02,5.310583286863610614e-02,3.394996556148957567e-01,6.245857749714181395e+00
4.546765470561612288e-01,2.634056346452414155e-01,1.028785007021521397e-01,4.890650053629553295e-01
2.809347100578699630e-01,6.435628971365380258e-01,2.303782694406018905e+00,6.998651216163204181e-02
1.006893381090053108e+00,4.563326433289557893e-01,1.415873087228747051e+00,5.575454484262089977e-02
1.411243507810097775e+00,1.639203157377220610e-01,2.293095205574556150e+00,1.070204795857737784e-01
1.514431046757013677e+00,1.084850062634835632e-01,1.399642023747905695e+00,7.457395347242820050e-01
1.022029061152368405e-02,1.265872047518331156e+00,4.893874080772223856e+00,1.152913494084862878e-01
3.719778134701586247e-01,2.454907903759404597e+00,7.741107414727913527e-01,2.773177387320308718e+00
5.420517183342333789e-01,1.200002635139517659e-01,3.693271570452111963e+00,3.068437298698765137e+00
3.309824892698834953e-01,2.298786504596780911e-01,2.518166991726156125e-03,1.449894796573440725e-01
1.528821861528196102e+00,9.020156505284365007e-04,3.894346244395638035e+00,1.392970116310661144e+00
1.729193427519373216e-01,1.386370898728522295e-02,8.706150315086598201e-01,1.056926058993401529e+00
4.375845661978910311e-02,1.156584410277313457e-01,9.058189097559965930e+00,2.484961686344682175e+00
1.191697515024565113e-01,1.406968723016893685e-01,1.778618325736316841e+00,4.499599772460491920e+00
5.388119840755668521e-01,5.010386529343291429e-01,5.037692251075711614e-01,1.721636984423227323e+00
2.348523946520910885e-02,3.449270714476275201e-01,2.450321383023488786e-01,3.053593447074274714e+00
4.284051949495499834e-01,1.922324981744976402e-01,1.232303732347500791e+00,6.888473810613883197e-01
8.388452153031950020e-01,4.552270241725539512e-01,1.370899931647693082e+00,1.639241796747389124e+00
1.249416292080656327e-01,1.182873752715834170e+00,2.431462930015912960e+00,7.692171667004263913e-01
1.330144809129915506e+00,1.159833827303285103e+00,2.496852578567846648e-01,1.132416802260901800e+00
8.862395810065167856e-01,3.052754321288200789e-01,1.353051289014786107e+00,1.040886099242003121e-01
7.746564333084439147e-01,6.451704597485620474e-02,4.008281247529011937e-01,5.788021548661882454e-01
4.634717383285964498e-01,4.533324834632786460e-01,2.809870071676950687e+00,4.092095531717312440e-01
9.340042099253322147e-04,5.756756569032409065e-02,3.119741633696108268e-03,7.018279211498001935e-02
1.759958392210318801e+00,1.854645031219935403e+00,7.004035744688937859e-01,6.995376121512332512e-02
9.968533548055115157e-01,5.002226072091424669e-01,1.494565272562259073e-01,1.738435255527512879e+00
4.305877155063201900e-01,3.988882590198088440e-01,5.171536760288744095e-01,1.977423979671038834e-01
3.773957281625568427e-01,2.652553664686898016e-01,4.341136877668088090e-01,6.335526985701168678e-01
2.331236170352174800e-02,2.383606585829459945e+00,1.126813287799580454e+00,6.788190274693229886e-01
9.897427465129529645e-02,7.433839574879676226e-02,2.904988973094339011e-01,3.723238425897856807e-01
1.055500987593432027e+00,5.549966692277374936e-02,7.689906920501858867e-01,6.292822547040209935e-01
1.431345736705565086e+00,4.195953228411782032e-02,1.822173196693772868e+00,3.316960935657227605e+00
1.325158905749261873e+00,1.783732635953920453e-01,1.204091863491797865e+00,1.364181828692629717e+00
4.771247053407554617e-01,9.103408495629493613e-01,1.784842793338764944e+00,1.522005469310341863e-01
1.395932970688461283e-02,1.356022540174886548e-01,4.294066024595811548e+00,8.183567886707161509e-01
8.257704182652846336e-01,1.433856954903843350e+00,2.214097195870030621e+00,4.172341928210442363e-01
3.507161197854446577e+00,1.106867138703394177e-01,4.874987999744389566e-01,2.534680093609968377e-01
1.673517482416938318e+00,2.569973951362214848e+00,1.628933204955558711e+00,2.838520462870335326e-01
5.568914073612365456e-01,1.234752909308189277e-03,6.878375941284301298e+00,3.328961316794738501e-01
3.840364617796301894e-01,2.573105871379173792e-01,2.741944285551169980e+00,2.323852157839374488e+00
2.770295608487610348e-02,4.815996083946917639e-02,2.663360914993325057e+00,1.212212659041872254e+00
3.850715600846018605e-01,8.147395543384533534e-01,5.889682165447858442e-02,5.153517234375121214e-01
1.005929193126323395e-01,7.154938738870585124e-02,1.295685294823808897e+00,7.766462917974125135e-01
1.858087439763446369e+00,2.047350080432343566e-01,1.143102380120968764e+00,5.047239295301187978e-01
1.773786293257155755e-01,1.347171835213680335e+00,7.613986594694410748e+00,3.236609859551231594e+00
6.934075402615769157e-02,6.770839231795120483e-01,8.340973679815706365e-01,3.346166588966026367e-01
3.008731993412024908e-01,1.091203260524117730e-01,8.189810399490543569e-01,8.949592538932666930e-01
5.078979488521259134e-01,8.829294903195495925e-01,2.395717607992782217e+00,1.111887959388591307e+00
8.553987595170269020e-02,5.391872541096839333e-01,9.209585589050039989e-01,8.435944358127266118e-02
7.653760047854684112e-01,9.623818774897486827e-01,5.939858299532581043e-01,5.174770805560908293e+00
9.319087722126869755e-01,1.808622064327650159e-01,4.957302174471985623e+00,3.144572126675213131e+00
1.710746780239456311e-01,1.802108417672433974e-02,8.705787943100259940e-02,9.317404755541335293e-01
4.555174118348305767e-01,4.193535302091981332e-01,6.159842917178968147e-01,1.871912599738721816e+00
6.212293667737299740e-01,1.856814346012777839e-01,1.152513605943636943e+00,9.129613892698794642e-01
2.717513836017385609e-01,2.961229919899453500e-01,3.397888851235157048e+00,6.713526457376072232e-01
7.481855625937415821e-01,6.345475802122291231e-01,1.095575025698014349e+00,2.830563368136584934e-01
2.444971743984000412e+00,2.835028361719787449e-01,6.397635216001937852e-01,1.189247408681432638e+00
6.441893758671520809e-01,2.073129901198857150e-01,8.088479626339553974e+00,6.719814445293736949e-01
7.997012502843070525e-02,3.352558583546241117e-02,1.943571967004169343e+00,1.380611435669302445e+00
1.379179178577699116e-01,3.058663505993668430e-01,2.966121531069851880e+00,1.896507415951035114e+00
7.353371287701121473e-02,4.898472387312439724e-01,1.616192136936714263e+00,4.425469364817873341e+00
1.173291190823714525e-01,1.281330797169075719e-01,1.907957705222695033e+00,7.867835006178346413e-01
2.702554417534579201e-02,8.025046844044044780e-01,9.347731752425396667e-01,6.004247975788652436e-01
1.667733943884149417e+00,2.601350561462505984e-01,4.920443522727700802e+00,9.304366152250294064e-01
4.076852926755893058e+00,7.059396033947126260e-03,2.008865481081804294e+00,6.198181168539893537e-01
7.483533119312691939e-01,8.050262051995525914e-01,2.782986229559920144e+00,3.935678162503736033e+00
1.204910866562984406e+00,4.618459649528950939e-01,1.155434107478607197e+00,4.337270052227191641e+00
2.979908326310074518e-01,3.144366510847034640e-02,2.240639205394120981e-01,1.089842262108130955e+00
3.484340104876860189e-01,1.901072594730903453e-01,2.853567621700894841e-01,2.883918308762935201e+00
2.128448246509853647e-01,1.368295075317218279e+00,2.635239669802361018e+00,1.286231054853655076e+00
5.223057301692518584e-01,2.107689598861248528e-02,4.269833476972064723e+00,1.840603959778197019e-01
2.415847800307391324e-02,3.710364352980808356e-01,6.598767293796387046e-01,6.089503175174724170e-01
6.393323861664534924e-01,3.926132669045703794e-01,1.559060136534851093e+00,2.461240483673698520e+00
4.775626491460682743e-01,1.873334608052120986e-01,4.686890830067239611e-01,1.232583051805837115e+01
1.049264144685217337e+00,4.713596233378368472e-02,2.103454477405473533e+00,7.418189512360724436e-01
1.291643244463369644e+00,4.398771464341844628e-01,2.625185221275685432e+00,2.797298611886279290e-02
6.514160383622359385e-01,6.315457154838092224e-01,3.538437015454729551e-01,2.148306045581375834e+00
8.935062422832041884e-01,1.495079524223686729e+00,2.129293396188756682e-01,4.750816393113628244e-01
2.191439035152052961e-01,3.533869458309943923e-01,2.132959020386441251e-01,1.412587068985952932e-01
3.083991170435268492e-01,1.269892702833593512e-01,2.932323460502643808e+00,2.861060898003373154e+00
5.062463553413447670e-01,1.492759368422034716e-01,1.075168924712463850e-02,8.294794530728609727e-01
1.010317418318071203e+00,5.081831902923287236e-01,1.616777442047987678e+00,1.836416838159419695e+00
1.662467974336481746e-01,6.684965608312840590e-01,8.480379877305703751e-01,8.556291294653310953e-01
5.377420023578050046e-01,5.859820988114483598e-01,3.418143025887985242e+00,4.738025791858451741e-01
1.510057092334624373e+00,2.605713881940616705e-01,6.413041149306194511e-01,1.825811701856656866e+00
2.226649254782642195e+00,5.447434771850989677e-01,5.253630426504729556e+00,2.549226550260054736e-01
5.180139820809190887e-01,8.016129209562396218e-02,1.317071657049559752e+00,9.049817971893361346e-01
5.033280034792352309e-01,1.778026104400408369e-02,1.240064884358662134e+00,2.706860575197722607e+00
9.232895391871686064e-01,6.151936553242878247e-01,2.687225828815351103e-01,5.819224885568641259e-02
1.223823605666459535e+00,7.223066470528911875e-02,1.034131050416066788e+00,5.195553657958277283e-01
7.518479197331658925e-01,5.742138334499539143e-01,2.702790965689839009e+00,2.541212844618934152e+00
2.310265074227813298e-01,4.861918544687015009e-01,4.518417603549217176e+00,1.119469985731014064e-03
3.249693827215218711e-01,9.780022492134348225e-03,5.086033282744303996e+00,6.821302645847934221e-01
9.317218729079953035e-03,2.278917056278944864e-01,6.450022710835723316e-01,4.057326872004103913e-01
5.763108368930942582e-01,1.368377662927299510e-01,6.287056986382507651e-01,1.350000313874543778e+00
7.670759075417254991e-01,2.782519980441124363e-01,4.391341150914747637e-01,3.682399770702524111e-01
3.971169910104073608e+00,1.174837720123655532e-01,1.324245782090899271e-01,3.310617426004459629e-01
5.766300601563182360e-01,5.946143212997825334e-01,2.616767888026388933e-01,1.686595731740851700e-02
2.032785987295558927e-01,3.499461121522240425e-01,1.268565240105735015e+00,1.644657609312414781e+00
2.443617044683341344e-01,6.443938579555333335e-02,8.773852796322041403e-01,1.952206307970312915e+00
2.405976601038309903e-01,8.279577171481163067e-02,1.239320891302273797e-01,1.560325642241796318e-01
8.796724857262701036e-01,7.661077273916694526e-03,2.029182804823948860e+00,3.618584982882381840e-01
6.317000069532620055e-01,5.441429441572100956e-01,1.935391073743899737e+00,6.765596530976795142e-01
6.065368154129012757e-01,3.513727253947450113e-01,1.438190408866039993e+00,1.396705160656739997e+00
1.085273704609006629e+00,2.001628583885051715e-01,2.833671117046338228e+00,2.534223091677737738e+00
1.106074219136712333e+00,5.304841168031683152e-01,1.877094482940336873e+00,1.851167677829807623e+00
8.899779675447569982e-01,3.935381182360492835e-01,2.006794843916362314e+00,2.854634787013498709e+00
5.266103375292090494e-01,1.415453098652284976e-02,6.018839217309662239e-03,1.123883418749781260e+00
3.731916552982995211e-02,1.954110862779221136e-01,6.305798714549441186e+00,7.375727189881174650e-02
3.830910133578420695e-01,2.897506214965610283e-02,1.108546504686097167e+00,1.770607803040417760e+00
4.012724731459113015e-01,4.808783941758177360e-01,1.824962561462706745e+00,3.027285028412755874e-02
4.808576155937016039e-01,1.182922866934207201e-01,1.511832916535645222e+00,9.711835028155185734e-01
6.462161619933898260e-01,8.297875349593394345e-01,1.545858522160462600e+00,9.883929623245341078e-01
